,order_timestamp_hour,day_of_week,month,hour,S_count,M_count,L_count,XL_count,XXL_count,Classic,Chicken,Supreme,Veggie,total_quantity,total_sales,lag_total_quantity_1,lag_total_quantity_3,lag_total_quantity_5,lag_total_sales_1,lag_total_sales_3,lag_total_sales_5,lag_S_count_1,lag_S_count_3,lag_S_count_5,lag_M_count_1,lag_M_count_3,lag_M_count_5,lag_L_count_1,lag_L_count_3,lag_L_count_5,lag_XL_count_1,lag_XL_count_3,lag_XL_count_5,lag_XXL_count_1,lag_XXL_count_3,lag_XXL_count_5,lag_Classic_1,lag_Classic_3,lag_Classic_5,lag_Chicken_1,lag_Chicken_3,lag_Chicken_5,lag_Supreme_1,lag_Supreme_3,lag_Supreme_5,lag_Veggie_1,lag_Veggie_3,lag_Veggie_5
1742,2015-12-29 12:00:00,3,12,12,0,3,4,0,0,2,1,1,3,7,122.20,2,6,5,38.25,99.50,83.95,0,0,1,0,5,1,2,1,3,0,0,0,0,0,0,1,1,1,0,2,2,1,1,0,0,2,2
1743,2015-12-29 13:00:00,3,12,13,10,9,14,0,0,10,9,10,4,33,559.65,7,2,13,122.20,37.00,197.75,0,0,6,3,0,4,4,2,3,0,0,0,0,0,0,2,2,4,1,0,4,1,0,2,3,0,3
1744,2015-12-29 14:00:00,3,12,14,0,0,2,0,0,0,0,0,2,2,38.75,33,2,6,559.65,38.25,99.50,10,0,0,9,0,5,14,2,1,0,0,0,0,0,0,10,1,1,9,0,2,10,1,1,4,0,2
1745,2015-12-29 15:00:00,3,12,15,0,1,2,0,0,1,0,2,0,3,57.25,2,7,2,38.75,122.20,37.00,0,0,0,0,3,0,2,4,2,0,0,0,0,0,0,0,2,2,0,1,0,0,1,0,2,3,0
1746,2015-12-29 16:00:00,3,12,16,0,4,1,0,0,2,1,1,1,5,80.50,3,33,2,57.25,559.65,38.25,0,10,0,1,9,0,2,14,2,0,0,0,0,0,0,1,10,1,0,9,0,2,10,1,0,4,0
1747,2015-12-29 17:00:00,3,12,17,2,0,3,0,0,3,0,1,1,5,80.95,5,2,7,80.50,38.75,122.20,0,0,0,4,0,3,1,2,4,0,0,0,0,0,0,2,0,2,1,0,1,1,0,1,1,2,3
1748,2015-12-29 18:00:00,3,12,18,2,2,4,0,0,3,4,1,0,8,136.00,5,3,33,80.95,57.25,559.65,2,0,10,0,1,9,3,2,14,0,0,0,0,0,0,3,1,10,0,0,9,1,2,10,1,0,4
1749,2015-12-29 19:00:00,3,12,19,5,1,2,0,0,4,1,1,2,8,116.00,8,5,2,136.00,80.50,38.75,2,0,0,2,4,0,4,1,2,0,0,0,0,0,0,3,2,0,4,1,0,1,1,0,0,1,2
1750,2015-12-29 21:00:00,3,12,21,0,2,1,1,0,2,2,0,0,4,79.50,8,5,3,116.00,80.95,57.25,5,2,0,1,0,1,2,3,2,0,0,0,0,0,0,4,3,1,1,0,0,1,1,2,2,1,0
1751,2015-12-29 22:00:00,3,12,22,1,1,1,0,0,1,0,1,1,3,44.20,4,8,5,79.50,136.00,80.50,0,2,0,2,2,4,1,4,1,1,0,0,0,0,0,2,3,2,2,4,1,0,1,1,0,0,1
1752,2015-01-07 11:00:00,4,1,11,3,3,1,0,0,2,2,2,1,7,106.25,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1753,2015-01-07 12:00:00,4,1,12,5,10,4,1,0,5,6,3,6,20,329.00,7,0,0,106.25,0.00,0.00,3,0,0,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,1,0,0
1754,2015-01-07 13:00:00,4,1,13,11,4,10,0,0,8,5,6,6,25,389.75,20,0,0,329.00,0.00,0.00,5,0,0,10,0,0,4,0,0,1,0,0,0,0,0,5,0,0,6,0,0,3,0,0,6,0,0
1755,2015-01-07 14:00:00,4,1,14,8,5,8,0,0,12,2,2,5,21,306.50,25,7,0,389.75,106.25,0.00,11,3,0,4,3,0,10,1,0,0,0,0,0,0,0,8,2,0,5,2,0,6,2,0,6,1,0
1756,2015-01-07 15:00:00,4,1,15,0,3,1,0,0,1,2,0,1,4,68.25,21,20,0,306.50,329.00,0.00,8,5,0,5,10,0,8,4,0,0,1,0,0,0,0,12,5,0,2,6,0,2,3,0,5,6,0
1757,2015-01-07 16:00:00,4,1,16,3,7,6,0,0,5,5,3,3,16,265.70,4,25,7,68.25,389.75,106.25,0,11,3,3,4,3,1,10,1,0,0,0,0,0,0,1,8,2,2,5,2,0,6,2,1,6,1
1758,2015-01-07 17:00:00,4,1,17,3,3,2,1,0,4,1,3,1,9,158.15,16,21,20,265.70,306.50,329.00,3,8,5,7,5,10,6,8,4,0,0,1,0,0,0,5,12,5,5,2,6,3,2,3,3,5,6
1759,2015-01-07 18:00:00,4,1,18,5,4,2,0,0,3,2,4,2,11,174.90,9,4,25,158.15,68.25,389.75,3,0,11,3,3,4,2,1,10,1,0,0,0,0,0,4,1,8,1,2,5,3,0,6,1,1,6
1760,2015-01-07 19:00:00,4,1,19,4,3,7,0,0,2,3,4,5,14,232.70,11,16,21,174.90,265.70,306.50,5,3,8,4,7,5,2,6,8,0,0,0,0,0,0,3,5,12,2,5,2,4,3,2,2,3,5
1761,2015-01-07 20:00:00,4,1,20,1,4,0,0,0,2,0,3,0,5,73.75,14,9,4,232.70,158.15,68.25,4,3,0,3,3,3,7,2,1,0,1,0,0,0,0,2,4,1,3,1,2,4,3,0,5,1,1
1762,2015-01-07 21:00:00,4,1,21,0,0,1,0,0,0,0,0,1,1,20.25,5,11,16,73.75,174.90,265.70,1,5,3,4,4,7,0,2,6,0,0,0,0,0,0,2,3,5,0,2,5,3,4,3,0,2,3
1763,2015-01-07 22:00:00,4,1,22,2,2,1,0,0,1,0,3,1,5,77.00,1,14,9,20.25,232.70,158.15,0,4,3,0,3,3,1,7,2,0,0,1,0,0,0,0,2,4,0,3,1,0,4,3,1,5,1
1764,2015-01-14 11:00:00,4,1,11,1,1,5,0,0,1,2,2,2,7,125.75,5,5,11,77.00,73.75,174.90,2,1,5,2,4,4,1,0,2,0,0,0,0,0,0,1,2,3,0,0,2,3,3,4,1,0,2
1765,2015-01-14 12:00:00,4,1,12,10,12,12,0,0,5,5,10,14,34,552.95,7,1,14,125.75,20.25,232.70,1,0,4,1,0,3,5,1,7,0,0,0,0,0,0,1,0,2,2,0,3,2,0,4,2,1,5
1766,2015-01-14 13:00:00,4,1,13,7,3,7,0,0,4,5,7,1,17,279.00,34,5,5,552.95,77.00,73.75,10,2,1,12,2,4,12,1,0,0,0,0,0,0,0,5,1,2,5,0,0,10,3,3,14,1,0
1767,2015-01-14 14:00:00,4,1,14,3,3,3,0,0,3,1,2,3,9,144.25,17,7,1,279.00,125.75,20.25,7,1,0,3,1,0,7,5,1,0,0,0,0,0,0,4,1,0,5,2,0,7,2,0,1,2,1
1768,2015-01-14 15:00:00,4,1,15,1,1,0,0,0,1,0,1,0,2,26.75,9,34,5,144.25,552.95,77.00,3,10,2,3,12,2,3,12,1,0,0,0,0,0,0,3,5,1,1,5,0,2,10,3,3,14,1
1769,2015-01-14 16:00:00,4,1,16,2,0,3,0,0,2,2,0,1,5,86.25,2,17,7,26.75,279.00,125.75,1,7,1,1,3,1,0,7,5,0,0,0,0,0,0,1,4,1,0,5,2,1,7,2,0,1,2
1770,2015-01-14 17:00:00,4,1,17,5,4,12,1,0,6,8,6,2,22,393.00,5,9,34,86.25,144.25,552.95,2,3,10,0,3,12,3,3,12,0,0,0,0,0,0,2,3,5,2,1,5,0,2,10,1,3,14
1771,2015-01-14 18:00:00,4,1,18,3,8,10,0,0,7,5,8,1,21,356.25,22,2,17,393.00,26.75,279.00,5,1,7,4,1,3,12,0,7,1,0,0,0,0,0,6,1,4,8,0,5,6,1,7,2,0,1
1772,2015-01-14 19:00:00,4,1,19,5,1,4,0,0,4,4,1,1,10,154.00,21,5,9,356.25,86.25,144.25,3,2,3,8,0,3,10,3,3,0,0,0,0,0,0,7,2,3,5,2,1,8,0,2,1,1,3
1773,2015-01-14 20:00:00,4,1,20,1,4,6,1,0,2,1,4,5,12,220.20,10,22,2,154.00,393.00,26.75,5,5,1,1,4,1,4,12,0,0,1,0,0,0,0,4,6,1,4,8,0,1,6,1,1,2,0
1774,2015-01-14 21:00:00,4,1,21,2,4,3,0,0,1,1,3,4,9,149.75,12,21,5,220.20,356.25,86.25,1,3,2,4,8,0,6,10,3,1,0,0,0,0,0,2,7,2,1,5,2,4,8,0,5,1,1
1775,2015-01-14 22:00:00,4,1,22,0,0,2,0,0,0,1,0,1,2,39.25,9,10,22,149.75,154.00,393.00,2,5,5,4,1,4,3,4,12,0,0,1,0,0,0,1,4,6,1,4,8,3,1,6,4,1,2
1776,2015-01-21 11:00:00,4,1,11,1,0,1,0,0,1,0,1,0,2,32.75,2,12,21,39.25,220.20,356.25,0,1,3,0,4,8,2,6,10,0,1,0,0,0,0,0,2,7,1,1,5,0,4,8,1,5,1
1777,2015-01-21 12:00:00,4,1,12,5,6,6,0,0,5,2,7,3,17,271.75,2,9,10,32.75,149.75,154.00,1,2,5,0,4,1,1,3,4,0,0,0,0,0,0,1,1,4,0,1,4,1,3,1,0,4,1
1778,2015-01-21 13:00:00,4,1,13,6,1,3,0,0,3,2,0,5,10,138.90,17,2,12,271.75,39.25,220.20,5,0,1,6,0,4,6,2,6,0,0,1,0,0,0,5,0,2,2,1,1,7,0,4,3,1,5
1779,2015-01-21 14:00:00,4,1,14,4,6,9,0,0,3,5,4,7,19,325.70,10,2,9,138.90,32.75,149.75,6,1,2,1,0,4,3,1,3,0,0,0,0,0,0,3,1,1,2,0,1,0,1,3,5,0,4
1780,2015-01-21 15:00:00,4,1,15,6,4,4,0,0,6,3,4,1,14,214.50,19,17,2,325.70,271.75,39.25,4,5,0,6,6,0,9,6,2,0,0,0,0,0,0,3,5,0,5,2,1,4,7,0,7,3,1
1781,2015-01-21 16:00:00,4,1,16,6,7,5,0,0,8,2,4,4,18,279.70,14,10,2,214.50,138.90,32.75,6,6,1,4,1,0,4,3,1,0,0,0,0,0,0,6,3,1,3,2,0,4,0,1,1,5,0
1782,2015-01-21 17:00:00,4,1,17,2,5,3,0,0,3,2,0,5,10,159.45,18,19,17,279.70,325.70,271.75,6,4,5,7,6,6,5,9,6,0,0,0,0,0,0,8,3,5,2,5,2,4,4,7,4,7,3
1783,2015-01-21 18:00:00,4,1,18,7,4,5,1,0,1,7,5,4,17,279.00,10,14,10,159.45,214.50,138.90,2,6,6,5,4,1,3,4,3,0,0,0,0,0,0,3,6,3,2,3,2,0,4,0,5,1,5
1784,2015-01-21 19:00:00,4,1,19,6,4,3,0,0,5,2,4,2,13,200.85,17,18,19,279.00,279.70,325.70,7,6,4,4,7,6,5,5,9,1,0,0,0,0,0,1,8,3,7,2,5,5,4,4,4,4,7
1785,2015-01-21 20:00:00,4,1,20,2,0,1,0,0,0,0,2,1,3,42.95,13,10,14,200.85,159.45,214.50,6,2,6,4,5,4,3,3,4,0,0,0,0,0,0,5,3,6,2,2,3,4,0,4,2,5,1
1786,2015-01-21 21:00:00,4,1,21,1,4,1,0,0,2,1,2,1,6,95.00,3,17,18,42.95,279.00,279.70,2,7,6,0,4,7,1,5,5,0,1,0,0,0,0,0,1,8,0,7,2,2,5,4,1,4,4
1787,2015-01-28 11:00:00,4,1,11,5,3,6,0,0,4,3,7,0,14,242.15,6,13,10,95.00,200.85,159.45,1,6,2,4,4,5,1,3,3,0,0,0,0,0,0,2,5,3,1,2,2,2,4,0,1,2,5
1788,2015-01-28 12:00:00,4,1,12,7,5,8,0,0,6,2,4,8,20,325.10,14,3,17,242.15,42.95,279.00,5,2,7,3,0,4,6,1,5,0,0,1,0,0,0,4,0,1,3,0,7,7,2,5,0,1,4
1789,2015-01-28 13:00:00,4,1,13,7,5,6,2,0,9,4,3,4,20,328.25,20,6,13,325.10,95.00,200.85,7,1,6,5,4,4,8,1,3,0,0,0,0,0,0,6,2,5,2,1,2,4,2,4,8,1,2
1790,2015-01-28 14:00:00,4,1,14,1,5,3,0,0,4,4,1,0,9,151.00,20,14,3,328.25,242.15,42.95,7,5,2,5,3,0,6,6,1,2,0,0,0,0,0,9,4,0,4,3,0,3,7,2,4,0,1
1791,2015-01-28 15:00:00,4,1,15,0,6,6,0,0,3,4,2,3,12,220.50,9,20,6,151.00,325.10,95.00,1,7,1,5,5,4,3,8,1,0,0,0,0,0,0,4,6,2,4,2,1,1,4,2,0,8,1
1792,2015-01-28 16:00:00,4,1,16,1,3,4,0,0,1,4,1,2,8,144.00,12,20,14,220.50,328.25,242.15,0,7,5,6,5,3,6,6,6,0,2,0,0,0,0,3,9,4,4,4,3,2,3,7,3,4,0
1793,2015-01-28 17:00:00,4,1,17,1,0,3,0,0,1,0,2,1,4,73.25,8,9,20,144.00,151.00,325.10,1,1,7,3,5,5,4,3,8,0,0,0,0,0,0,1,4,6,4,4,2,1,1,4,2,0,8
1794,2015-01-28 18:00:00,4,1,18,2,3,10,0,0,6,2,4,3,15,266.25,4,12,20,73.25,220.50,328.25,1,0,7,0,6,5,3,6,6,0,0,2,0,0,0,1,3,9,0,4,4,2,2,3,1,3,4
1795,2015-01-28 19:00:00,4,1,19,1,1,2,0,0,3,1,0,0,4,69.75,15,8,9,266.25,144.00,151.00,2,1,1,3,3,5,10,4,3,0,0,0,0,0,0,6,1,4,2,4,4,4,1,1,3,2,0
1796,2015-01-28 20:00:00,4,1,20,0,2,2,0,0,0,1,1,2,4,74.75,4,4,12,69.75,73.25,220.50,1,1,0,1,0,6,2,3,6,0,0,0,0,0,0,3,1,3,1,0,4,0,2,2,0,1,3
1797,2015-01-28 21:00:00,4,1,21,2,2,1,0,0,1,1,2,1,5,77.25,4,15,8,74.75,266.25,144.00,0,2,1,2,3,3,2,10,4,0,0,0,0,0,0,0,6,1,1,2,4,1,4,1,2,3,2
1798,2015-01-28 22:00:00,4,1,22,1,0,2,0,0,3,0,0,0,3,43.75,5,4,4,77.25,69.75,73.25,2,1,1,2,1,0,1,2,3,0,0,0,0,0,0,1,3,1,1,1,0,2,0,2,1,0,1
1799,2015-02-04 11:00:00,4,2,11,5,3,2,0,0,3,2,5,0,10,147.50,3,4,15,43.75,74.75,266.25,1,0,2,0,2,3,2,2,10,0,0,0,0,0,0,3,0,6,0,1,2,0,1,4,0,2,3
1800,2015-02-04 12:00:00,4,2,12,8,2,5,0,0,5,2,4,4,15,234.90,10,5,4,147.50,77.25,69.75,5,2,1,3,2,1,2,1,2,0,0,0,0,0,0,3,1,3,2,1,1,5,2,0,0,1,0
1801,2015-02-04 13:00:00,4,2,13,4,5,7,0,0,6,3,4,3,16,263.50,15,3,4,234.90,43.75,74.75,8,1,0,2,0,2,5,2,2,0,0,0,0,0,0,5,3,0,2,0,1,4,0,1,4,0,2
1802,2015-02-04 14:00:00,4,2,14,9,6,8,0,0,4,4,5,10,23,374.30,16,10,5,263.50,147.50,77.25,4,5,2,5,3,2,7,2,1,0,0,0,0,0,0,6,3,1,3,2,1,4,5,2,3,0,1
1803,2015-02-04 15:00:00,4,2,15,3,3,0,0,0,4,1,0,1,6,77.75,23,15,3,374.30,234.90,43.75,9,8,1,6,2,0,8,5,2,0,0,0,0,0,0,4,5,3,4,2,0,5,4,0,10,4,0
1804,2015-02-04 16:00:00,4,2,16,3,1,4,0,0,2,1,2,3,8,127.90,6,16,10,77.75,263.50,147.50,3,4,5,3,5,3,0,7,2,0,0,0,0,0,0,4,6,3,1,3,2,0,4,5,1,3,0
1805,2015-02-04 17:00:00,4,2,17,4,7,6,0,0,5,5,3,4,17,278.00,8,23,15,127.90,374.30,234.90,3,9,8,1,6,2,4,8,5,0,0,0,0,0,0,2,4,5,1,4,2,2,5,4,3,10,4
1806,2015-02-04 18:00:00,4,2,18,1,2,5,1,0,5,1,1,2,9,163.45,17,6,16,278.00,77.75,263.50,4,3,4,7,3,5,6,0,7,0,0,0,0,0,0,5,4,6,5,1,3,3,0,4,4,1,3
1807,2015-02-04 19:00:00,4,2,19,2,3,5,0,0,2,3,3,2,10,188.15,9,8,23,163.45,127.90,374.30,1,3,9,2,1,6,5,4,8,1,0,0,0,0,0,5,2,4,1,1,4,1,2,5,2,3,10
1808,2015-02-04 20:00:00,4,2,20,1,1,4,0,0,1,1,0,4,6,105.70,10,17,6,188.15,278.00,77.75,2,4,3,3,7,3,5,6,0,0,0,0,0,0,0,2,5,4,3,5,1,3,3,0,2,4,1
1809,2015-02-04 21:00:00,4,2,21,7,3,4,0,0,4,4,3,3,14,211.25,6,9,8,105.70,163.45,127.90,1,1,3,1,2,1,4,5,4,0,1,0,0,0,0,1,5,2,1,1,1,0,1,2,4,2,3
1810,2015-02-04 22:00:00,4,2,22,1,3,0,0,0,1,2,0,1,4,61.50,14,10,17,211.25,188.15,278.00,7,2,4,3,3,7,4,5,6,0,0,0,0,0,0,4,2,5,4,3,5,3,3,3,3,2,4
1811,2015-02-11 11:00:00,4,2,11,6,4,4,0,0,7,3,0,4,14,207.90,4,6,9,61.50,105.70,163.45,1,1,1,3,1,2,0,4,5,0,0,1,0,0,0,1,1,5,2,1,1,0,0,1,1,4,2
1812,2015-02-11 12:00:00,4,2,12,8,4,8,0,0,8,6,4,2,20,315.45,14,14,10,207.90,211.25,188.15,6,7,2,4,3,3,4,4,5,0,0,0,0,0,0,7,4,2,3,4,3,0,3,3,4,3,2
1813,2015-02-11 13:00:00,4,2,13,0,8,7,1,0,3,5,4,4,16,295.25,20,4,6,315.45,61.50,105.70,8,1,1,4,3,1,8,0,4,0,0,0,0,0,0,8,1,1,6,2,1,4,0,0,2,1,4
1814,2015-02-11 14:00:00,4,2,14,3,2,6,0,0,4,5,1,1,11,183.00,16,14,14,295.25,207.90,211.25,0,6,7,8,4,3,7,4,4,1,0,0,0,0,0,3,7,4,5,3,4,4,0,3,4,4,3
1815,2015-02-11 15:00:00,4,2,15,1,4,3,0,0,2,0,1,5,8,126.90,11,20,4,183.00,315.45,61.50,3,8,1,2,4,3,6,8,0,0,0,0,0,0,0,4,8,1,5,6,2,1,4,0,1,2,1
1816,2015-02-11 16:00:00,4,2,16,0,0,1,0,0,0,0,1,0,1,20.75,8,16,14,126.90,295.25,207.90,1,0,6,4,8,4,3,7,4,0,1,0,0,0,0,2,3,7,0,5,3,1,4,0,5,4,4
1817,2015-02-11 17:00:00,4,2,17,10,6,7,0,0,6,3,6,8,23,347.75,1,11,20,20.75,183.00,315.45,0,3,8,0,2,4,1,6,8,0,0,0,0,0,0,0,4,8,0,5,6,1,1,4,0,1,2
1818,2015-02-11 18:00:00,4,2,18,5,5,7,0,0,6,3,3,5,17,271.75,23,8,16,347.75,126.90,295.25,10,1,0,6,4,8,7,3,7,0,0,1,0,0,0,6,2,3,3,0,5,6,1,4,8,5,4
1819,2015-02-11 19:00:00,4,2,19,11,8,10,0,0,6,5,6,12,29,449.85,17,1,11,271.75,20.75,183.00,5,0,3,5,0,2,7,1,6,0,0,0,0,0,0,6,0,4,3,0,5,3,1,1,5,0,1
1820,2015-02-11 20:00:00,4,2,20,4,4,3,0,0,7,0,2,2,11,159.20,29,23,8,449.85,347.75,126.90,11,10,1,8,6,4,10,7,3,0,0,0,0,0,0,6,6,2,5,3,0,6,6,1,12,8,5
1821,2015-02-11 21:00:00,4,2,21,1,2,2,0,0,0,1,2,2,5,82.20,11,17,1,159.20,271.75,20.75,4,5,0,4,5,0,3,7,1,0,0,0,0,0,0,7,6,0,0,3,0,2,3,1,2,5,0
1822,2015-02-18 11:00:00,4,2,11,4,5,6,0,0,2,5,2,6,15,248.45,5,29,23,82.20,449.85,347.75,1,11,10,2,8,6,2,10,7,0,0,0,0,0,0,0,6,6,1,5,3,2,6,6,2,12,8
1823,2015-02-18 12:00:00,4,2,12,12,5,4,0,0,5,6,5,5,21,316.10,15,11,17,248.45,159.20,271.75,4,4,5,5,4,5,6,3,7,0,0,0,0,0,0,2,7,6,5,0,3,2,2,3,6,2,5
1824,2015-02-18 13:00:00,4,2,13,3,6,10,0,0,5,2,6,6,19,320.50,21,5,29,316.10,82.20,449.85,12,1,11,5,2,8,4,2,10,0,0,0,0,0,0,5,0,6,6,1,5,5,2,6,5,2,12
1825,2015-02-18 14:00:00,4,2,14,4,2,2,0,0,4,1,1,2,8,123.90,19,15,11,320.50,248.45,159.20,3,4,4,6,5,4,10,6,3,0,0,0,0,0,0,5,2,7,2,5,0,6,2,2,6,6,2
1826,2015-02-18 15:00:00,4,2,15,2,2,3,0,0,3,2,2,0,7,118.75,8,21,5,123.90,316.10,82.20,4,12,1,2,5,2,2,4,2,0,0,0,0,0,0,4,5,0,1,6,1,1,5,2,2,5,2
1827,2015-02-18 16:00:00,4,2,16,3,1,5,0,0,4,2,1,2,9,148.00,7,19,15,118.75,320.50,248.45,2,3,4,2,6,5,3,10,6,0,0,0,0,0,0,3,5,2,2,2,5,2,6,2,0,6,6
1828,2015-02-18 17:00:00,4,2,17,6,4,4,0,0,1,5,1,7,14,227.40,9,8,21,148.00,123.90,316.10,3,4,12,1,2,5,5,2,4,0,0,0,0,0,0,4,4,5,2,1,6,1,1,5,2,2,5
1829,2015-02-18 18:00:00,4,2,18,7,11,8,2,0,5,8,12,3,28,480.00,14,7,19,227.40,118.75,320.50,6,2,3,4,2,6,4,3,10,0,0,0,0,0,0,1,3,5,5,2,2,1,2,6,7,0,6
1830,2015-02-18 19:00:00,4,2,19,3,3,4,0,0,2,3,4,1,10,165.75,28,9,8,480.00,148.00,123.90,7,3,4,11,1,2,8,5,2,2,0,0,0,0,0,5,4,4,8,2,1,12,1,1,3,2,2
1831,2015-02-18 20:00:00,4,2,20,6,8,4,0,0,8,4,4,2,18,271.00,10,14,7,165.75,227.40,118.75,3,6,2,3,4,2,4,4,3,0,0,0,0,0,0,2,1,3,3,5,2,4,1,2,1,7,0
1832,2015-02-18 21:00:00,4,2,21,3,2,2,0,0,4,0,2,1,7,104.25,18,28,9,271.00,480.00,148.00,6,7,3,8,11,1,4,8,5,0,2,0,0,0,0,8,5,4,4,8,2,4,12,1,2,3,2
1833,2015-02-18 22:00:00,4,2,22,0,4,3,0,0,4,0,2,1,7,118.75,7,10,14,104.25,165.75,227.40,3,3,6,2,3,4,2,4,4,0,0,0,0,0,0,4,2,1,0,3,5,2,4,1,1,1,7
1834,2015-02-25 10:00:00,4,2,10,1,0,2,0,0,1,0,0,2,3,47.90,7,18,28,118.75,271.00,480.00,0,6,7,4,8,11,3,4,8,0,0,2,0,0,0,4,8,5,0,4,8,2,4,12,1,2,3
1835,2015-02-25 11:00:00,4,2,11,4,1,1,0,0,2,3,0,1,6,84.75,3,7,10,47.90,104.25,165.75,1,3,3,0,2,3,2,2,4,0,0,0,0,0,0,1,4,2,0,0,3,0,2,4,2,1,1
1836,2015-02-25 12:00:00,4,2,12,5,19,11,1,1,14,8,7,8,37,635.15,6,7,18,84.75,118.75,271.00,4,0,6,1,4,8,1,3,4,0,0,0,0,0,0,2,4,8,3,0,4,0,2,4,1,1,2
1837,2015-02-25 13:00:00,4,2,13,6,3,6,0,0,5,4,1,5,15,237.70,37,3,7,635.15,47.90,104.25,5,1,3,19,0,2,11,2,2,1,0,0,1,0,0,14,1,4,8,0,0,7,0,2,8,2,1
1838,2015-02-25 14:00:00,4,2,14,3,0,2,0,0,1,0,3,1,5,77.75,15,6,7,237.70,84.75,118.75,6,4,0,3,1,4,6,1,3,0,0,0,0,0,0,5,2,4,4,3,0,1,0,2,5,1,1
1839,2015-02-25 15:00:00,4,2,15,5,5,7,0,0,5,2,4,6,17,280.20,5,37,3,77.75,635.15,47.90,3,5,1,0,19,0,2,11,2,0,1,0,0,1,0,1,14,1,0,8,0,3,7,0,1,8,2
1840,2015-02-25 16:00:00,4,2,16,2,3,2,0,0,0,1,2,4,7,112.00,17,15,6,280.20,237.70,84.75,5,6,4,5,3,1,7,6,1,0,0,0,0,0,0,5,5,2,2,4,3,4,1,0,6,5,1
1841,2015-02-25 17:00:00,4,2,17,4,5,5,0,0,3,1,5,5,14,225.95,7,5,37,112.00,77.75,635.15,2,3,5,3,0,19,2,2,11,0,0,1,0,0,1,0,1,14,1,0,8,2,3,7,4,1,8
1842,2015-02-25 18:00:00,4,2,18,3,6,5,0,0,3,3,2,6,14,228.45,14,17,15,225.95,280.20,237.70,4,5,6,5,5,3,5,7,6,0,0,0,0,0,0,3,5,5,1,2,4,5,4,1,5,6,5
1843,2015-02-25 19:00:00,4,2,19,1,1,3,0,0,1,1,2,1,5,87.95,14,7,5,228.45,112.00,77.75,3,2,3,6,3,0,5,2,2,0,0,0,0,0,0,3,0,1,3,1,0,2,2,3,6,4,1
1844,2015-02-25 20:00:00,4,2,20,9,3,2,0,0,5,5,2,2,14,200.75,5,14,17,87.95,225.95,280.20,1,4,5,1,5,5,3,5,7,0,0,0,0,0,0,1,3,5,1,1,2,2,5,4,1,5,6
1845,2015-02-25 21:00:00,4,2,21,1,3,3,0,0,2,2,3,0,7,122.75,14,14,7,200.75,228.45,112.00,9,3,2,3,6,3,2,5,2,0,0,0,0,0,0,5,3,0,5,3,1,2,2,2,2,6,4
1846,2015-03-04 11:00:00,4,3,11,3,4,6,0,0,4,3,5,1,13,221.50,7,5,14,122.75,87.95,225.95,1,1,4,3,1,5,3,3,5,0,0,0,0,0,0,2,1,3,2,1,1,3,2,5,0,1,5
1847,2015-03-04 12:00:00,4,3,12,5,10,9,0,0,10,4,4,6,24,409.35,13,14,14,221.50,200.75,228.45,3,9,3,4,3,6,6,2,5,0,0,0,0,0,0,4,5,3,3,5,3,5,2,2,1,2,6
1848,2015-03-04 13:00:00,4,3,13,6,7,11,0,0,6,8,7,3,24,407.00,24,7,5,409.35,122.75,87.95,5,1,1,10,3,1,9,3,3,0,0,0,0,0,0,10,2,1,4,2,1,4,3,2,6,0,1
1849,2015-03-04 14:00:00,4,3,14,4,4,3,0,0,4,4,1,2,11,169.25,24,13,14,407.00,221.50,200.75,6,3,9,7,4,3,11,6,2,0,0,0,0,0,0,6,4,5,8,3,5,7,5,2,3,1,2
1850,2015-03-04 15:00:00,4,3,15,1,2,0,0,0,0,1,1,1,3,45.25,11,24,7,169.25,409.35,122.75,4,5,1,4,10,3,3,9,3,0,0,0,0,0,0,4,10,2,4,4,2,1,4,3,2,6,0
1851,2015-03-04 16:00:00,4,3,16,4,7,1,1,0,6,4,1,2,13,204.00,3,24,13,45.25,407.00,221.50,1,6,3,2,7,4,0,11,6,0,0,0,0,0,0,0,6,4,1,8,3,1,7,5,1,3,1
1852,2015-03-04 17:00:00,4,3,17,6,2,7,0,0,5,5,3,2,15,248.50,13,11,24,204.00,169.25,409.35,4,4,5,7,4,10,1,3,9,1,0,0,0,0,0,6,4,10,4,4,4,1,1,4,2,2,6
1853,2015-03-04 18:00:00,4,3,18,5,10,9,0,0,7,8,3,6,24,403.00,15,3,24,248.50,45.25,407.00,6,1,6,2,2,7,7,0,11,0,0,0,0,0,0,5,0,6,5,1,8,3,1,7,2,1,3
1854,2015-03-04 19:00:00,4,3,19,1,2,2,0,0,0,1,3,1,5,85.00,24,13,11,403.00,204.00,169.25,5,4,4,10,7,4,9,1,3,0,1,0,0,0,0,7,6,4,8,4,4,3,1,1,6,2,2
1855,2015-03-04 20:00:00,4,3,20,3,4,4,0,0,2,6,1,2,11,183.20,5,15,3,85.00,248.50,45.25,1,6,1,2,2,2,2,7,0,0,0,0,0,0,0,0,5,0,1,5,1,3,3,1,1,2,1
1856,2015-03-04 21:00:00,4,3,21,0,2,2,0,0,3,0,0,1,4,68.25,11,24,13,183.20,403.00,204.00,3,5,4,4,10,7,4,9,1,0,0,1,0,0,0,2,7,6,6,8,4,1,3,1,2,6,2
