,order_timestamp_hour,hour,day,month,S_count,M_count,L_count,XL_count,XXL_count,Classic,Chicken,Supreme,Veggie,total_quantity,total_sales
1898,2015-06-12 21:00:00,21,12,6,1,1,3,0,0,2,0,1,2,5,86.75
1899,2015-06-12 22:00:00,22,12,6,0,1,0,0,0,0,0,1,0,1,16.25
1900,2015-06-13 12:00:00,12,13,6,3,1,1,0,0,2,1,0,2,5,73.25
1901,2015-06-13 13:00:00,13,13,6,6,10,13,0,0,11,4,6,8,29,480.0
1902,2015-06-13 14:00:00,14,13,6,4,6,5,0,0,8,4,1,2,15,241.5
1903,2015-06-13 15:00:00,15,13,6,0,2,0,0,0,1,0,1,0,2,32.25
1904,2015-06-13 16:00:00,16,13,6,4,8,10,0,0,6,4,4,8,22,376.0
1905,2015-06-13 17:00:00,17,13,6,4,1,3,0,0,2,2,1,3,8,125.25
1906,2015-06-13 18:00:00,18,13,6,6,6,8,0,0,9,3,5,3,20,326.45000076293945
1907,2015-06-13 19:00:00,19,13,6,3,5,3,0,0,4,1,6,0,11,176.5
1908,2015-06-13 20:00:00,20,13,6,5,9,9,0,0,7,3,3,10,23,388.0
1909,2015-06-13 21:00:00,21,13,6,5,4,3,0,0,4,2,1,5,12,177.95000076293945
1910,2015-06-13 22:00:00,22,13,6,1,1,4,0,0,1,2,1,2,6,111.75
1911,2015-06-14 12:00:00,12,14,6,1,7,8,0,0,7,1,3,5,16,273.70000076293945
1912,2015-06-14 13:00:00,13,14,6,5,5,3,0,0,4,0,5,4,13,200.20000076293945
1913,2015-06-14 14:00:00,14,14,6,5,2,4,0,0,3,2,3,3,11,168.20000076293945
1914,2015-06-14 15:00:00,15,14,6,3,2,3,0,0,1,2,1,4,8,127.75
1915,2015-06-14 16:00:00,16,14,6,2,3,8,1,0,3,3,2,6,14,245.4000015258789
1916,2015-06-14 17:00:00,17,14,6,1,2,3,0,0,3,2,1,0,6,101.75
1917,2015-06-14 18:00:00,18,14,6,7,9,6,1,0,6,3,10,4,23,375.0
1918,2015-06-14 19:00:00,19,14,6,0,4,3,0,0,3,2,1,1,7,120.5
1919,2015-06-14 20:00:00,20,14,6,2,2,4,0,0,4,2,2,0,8,135.75
1920,2015-06-14 21:00:00,21,14,6,2,4,1,0,0,0,2,2,3,7,110.75
1921,2015-06-15 11:00:00,11,15,6,1,0,2,0,0,1,1,1,0,3,49.75
1922,2015-06-15 12:00:00,12,15,6,6,10,16,1,0,9,8,7,9,33,580.2000007629395
1923,2015-06-15 13:00:00,13,15,6,2,11,3,1,0,3,3,4,7,17,286.75
1924,2015-06-15 14:00:00,14,15,6,0,1,3,0,0,1,0,1,2,4,70.95000076293945
1925,2015-06-15 15:00:00,15,15,6,2,3,6,0,0,1,1,4,5,11,198.10000038146973
1926,2015-06-15 16:00:00,16,15,6,9,3,9,0,0,6,3,7,5,21,351.3999996185303
1927,2015-06-15 17:00:00,17,15,6,3,4,5,0,0,6,4,1,1,12,195.95000076293945
1928,2015-06-15 18:00:00,18,15,6,3,8,8,0,0,3,5,5,6,19,329.20000076293945
1929,2015-06-15 19:00:00,19,15,6,2,3,5,0,0,3,2,3,2,10,168.25
1930,2015-06-15 20:00:00,20,15,6,5,2,3,0,0,1,4,3,2,10,167.89999961853027
1931,2015-06-15 21:00:00,21,15,6,2,3,3,0,0,4,0,4,0,8,137.39999961853027
1932,2015-06-15 22:00:00,22,15,6,2,1,1,0,0,1,0,2,1,4,59.75
1933,2015-06-16 11:00:00,11,16,6,2,1,0,0,0,2,1,0,0,3,39.75
1934,2015-06-16 12:00:00,12,16,6,7,9,6,1,0,9,2,4,8,23,378.1499996185303
1935,2015-06-16 13:00:00,13,16,6,8,7,5,0,0,5,4,4,7,20,305.20000076293945
1936,2015-06-16 14:00:00,14,16,6,3,0,1,0,0,1,0,1,2,4,55.5
1937,2015-06-16 15:00:00,15,16,6,0,1,0,1,0,1,1,0,0,2,42.25
1938,2015-06-16 16:00:00,16,16,6,5,3,3,0,0,3,1,2,5,11,170.75
1939,2015-06-16 17:00:00,17,16,6,3,6,4,1,0,3,3,5,3,14,242.75
1940,2015-06-16 18:00:00,18,16,6,4,2,4,0,0,2,1,5,2,10,158.5
1941,2015-06-16 19:00:00,19,16,6,2,7,8,1,0,7,3,5,3,18,313.20000076293945
1942,2015-06-16 20:00:00,20,16,6,0,2,2,0,0,1,1,2,0,4,74.0
1943,2015-06-16 21:00:00,21,16,6,1,0,0,0,0,0,0,1,0,1,12.25
1944,2015-06-16 22:00:00,22,16,6,2,0,4,0,0,1,0,4,1,6,106.0
1945,2015-06-17 10:00:00,10,17,6,1,1,0,0,0,1,1,0,0,2,28.75
1946,2015-06-17 11:00:00,11,17,6,7,3,12,0,0,8,4,7,3,22,374.8500003814697
1947,2015-06-17 12:00:00,12,17,6,12,6,10,0,0,6,6,6,10,28,453.1499996185303
1948,2015-06-17 13:00:00,13,17,6,1,1,1,0,0,0,2,0,1,3,49.5
1949,2015-06-17 14:00:00,14,17,6,1,2,7,0,0,0,6,2,2,10,198.35000038146973
1950,2015-06-17 15:00:00,15,17,6,3,7,5,1,0,7,5,4,0,16,276.0
1951,2015-06-17 16:00:00,16,17,6,2,3,2,1,0,2,4,0,2,8,135.5
1952,2015-06-17 17:00:00,17,17,6,2,6,6,0,0,1,4,5,4,14,247.0
1953,2015-06-17 18:00:00,18,17,6,2,6,5,0,0,4,2,3,4,13,219.0
1954,2015-06-17 19:00:00,19,17,6,0,4,0,0,0,0,1,1,2,4,65.25
1955,2015-06-17 20:00:00,20,17,6,1,0,1,0,0,2,0,0,0,2,26.25
1956,2015-06-17 21:00:00,21,17,6,1,2,1,0,0,0,0,2,2,4,63.5
1957,2015-06-18 11:00:00,11,18,6,4,4,2,0,0,5,1,2,2,10,151.0
1958,2015-06-18 12:00:00,12,18,6,9,4,8,0,0,5,7,4,5,21,344.6000003814697
1959,2015-06-18 13:00:00,13,18,6,3,5,10,0,0,5,2,7,4,18,319.20000076293945
1960,2015-06-18 14:00:00,14,18,6,3,2,5,0,0,1,2,4,3,10,172.75
1961,2015-06-18 15:00:00,15,18,6,1,0,2,0,0,1,0,1,1,3,50.75
1962,2015-06-18 16:00:00,16,18,6,4,6,8,0,1,7,5,4,3,19,340.95000076293945
1963,2015-06-18 17:00:00,17,18,6,3,2,2,0,0,2,3,1,1,7,111.0
1964,2015-06-18 18:00:00,18,18,6,3,3,9,0,0,1,6,5,3,15,268.75
1965,2015-06-18 19:00:00,19,18,6,2,3,5,0,0,2,2,4,2,10,173.25
1966,2015-06-18 20:00:00,20,18,6,0,1,0,1,0,1,0,0,1,2,40.25
1967,2015-06-18 21:00:00,21,18,6,1,0,0,0,0,1,0,0,0,1,12.0
1968,2015-06-19 11:00:00,11,19,6,2,2,1,0,0,2,2,1,0,5,78.5
1969,2015-06-19 12:00:00,12,19,6,4,4,7,1,0,5,4,3,4,16,282.75
1970,2015-06-19 13:00:00,13,19,6,5,8,10,0,0,4,7,8,4,23,385.70000076293945
1971,2015-06-19 14:00:00,14,19,6,7,11,4,0,0,5,5,9,3,22,352.1499996185303
1972,2015-06-19 15:00:00,15,19,6,5,5,3,0,0,2,3,3,5,13,211.39999961853027
1973,2015-06-19 16:00:00,16,19,6,5,5,7,0,0,2,5,6,4,17,297.3999996185303
1974,2015-06-19 17:00:00,17,19,6,2,4,3,0,0,3,3,1,2,9,148.0
1975,2015-06-19 18:00:00,18,19,6,2,3,3,0,0,1,2,4,1,8,145.64999961853027
1976,2015-06-19 19:00:00,19,19,6,2,5,1,0,0,2,1,2,3,8,121.0
1977,2015-06-19 20:00:00,20,19,6,4,8,7,0,0,1,6,5,7,19,319.20000076293945
1978,2015-06-19 21:00:00,21,19,6,7,5,7,0,0,8,6,4,1,19,302.5
1979,2015-06-19 22:00:00,22,19,6,0,2,6,0,0,2,2,1,3,8,149.20000076293945
1980,2015-06-20 11:00:00,11,20,6,6,2,1,0,0,3,1,3,2,9,126.75
1981,2015-06-20 12:00:00,12,20,6,7,4,10,0,0,6,2,4,9,21,336.4000015258789
1982,2015-06-20 13:00:00,13,20,6,3,7,7,0,0,3,5,5,4,17,288.0
1983,2015-06-20 14:00:00,14,20,6,1,1,4,0,0,3,2,0,1,6,103.5
1984,2015-06-20 15:00:00,15,20,6,4,0,0,0,0,2,1,0,1,4,48.75
1985,2015-06-20 16:00:00,16,20,6,4,3,3,0,0,3,2,2,3,10,154.95000076293945
1986,2015-06-20 17:00:00,17,20,6,2,6,3,2,0,6,3,3,1,13,228.5
1987,2015-06-20 18:00:00,18,20,6,2,7,5,0,0,6,3,4,1,14,229.0
1988,2015-06-20 19:00:00,19,20,6,0,1,1,0,0,0,1,0,1,2,35.25
1989,2015-06-20 20:00:00,20,20,6,5,3,6,0,0,3,5,4,2,14,233.25
1990,2015-06-20 21:00:00,21,20,6,4,1,4,0,0,3,4,2,0,9,149.0
1991,2015-06-20 22:00:00,22,20,6,4,2,2,0,0,3,2,1,2,8,115.25
1992,2015-06-20 23:00:00,23,20,6,1,0,0,0,0,1,0,0,0,1,12.0
1993,2015-06-21 11:00:00,11,21,6,1,2,1,0,0,2,1,1,0,4,65.25
1994,2015-06-21 12:00:00,12,21,6,1,1,1,0,0,1,0,1,1,3,48.75
1995,2015-06-21 13:00:00,13,21,6,7,3,6,0,0,8,1,5,2,16,255.0
1996,2015-06-21 14:00:00,14,21,6,7,8,13,0,0,11,6,3,8,28,472.3999996185303
1997,2015-06-21 15:00:00,15,21,6,0,3,4,0,1,2,1,2,3,8,166.95000076293945
1998,2015-06-21 16:00:00,16,21,6,2,2,5,0,0,1,3,4,1,9,158.70000076293945
1999,2015-06-21 17:00:00,17,21,6,0,5,2,0,0,2,1,3,1,7,111.45000076293945
2000,2015-06-21 18:00:00,18,21,6,2,6,4,0,0,2,5,3,2,12,202.75
2001,2015-06-21 19:00:00,19,21,6,2,3,4,0,0,4,1,3,1,9,147.5
2002,2015-06-21 20:00:00,20,21,6,2,0,5,0,0,2,1,1,3,7,119.5
2003,2015-06-21 21:00:00,21,21,6,4,3,2,0,0,3,1,3,2,9,133.95000076293945
2004,2015-06-21 22:00:00,22,21,6,1,1,1,0,0,2,0,0,1,3,43.0
2005,2015-06-22 11:00:00,11,22,6,3,1,3,1,0,3,3,1,1,8,138.75
2006,2015-06-22 12:00:00,12,22,6,6,5,11,0,0,4,6,7,5,22,375.1500015258789
2007,2015-06-22 13:00:00,13,22,6,6,13,8,0,0,4,8,4,11,27,454.3999996185303
2008,2015-06-22 14:00:00,14,22,6,1,3,2,0,0,2,1,2,1,6,99.75
2009,2015-06-22 15:00:00,15,22,6,3,5,3,0,0,2,2,4,3,11,174.5
2010,2015-06-22 16:00:00,16,22,6,1,1,3,0,0,0,2,2,1,5,90.75
2011,2015-06-22 17:00:00,17,22,6,6,2,2,0,0,1,0,6,3,10,146.5
2012,2015-06-22 18:00:00,18,22,6,5,4,5,0,0,8,1,3,2,14,218.25
2013,2015-06-22 19:00:00,19,22,6,4,6,6,0,0,4,4,5,3,16,271.25
2014,2015-06-22 20:00:00,20,22,6,2,3,4,1,0,6,2,1,1,10,171.5
2015,2015-06-22 21:00:00,21,22,6,3,2,1,0,0,2,2,1,1,6,87.5
2016,2015-06-22 22:00:00,22,22,6,1,1,3,0,0,0,3,1,1,5,91.0
2017,2015-06-23 11:00:00,11,23,6,1,2,2,0,0,1,1,3,0,5,85.75
2018,2015-06-23 12:00:00,12,23,6,4,8,10,0,0,5,7,6,4,22,378.75
2019,2015-06-23 13:00:00,13,23,6,4,4,3,0,0,2,2,3,4,11,175.0
2020,2015-06-23 14:00:00,14,23,6,5,5,6,0,0,7,5,1,3,16,251.75
2021,2015-06-23 15:00:00,15,23,6,2,1,4,0,0,0,2,3,2,7,120.25
2022,2015-06-23 16:00:00,16,23,6,1,3,3,0,0,1,3,3,0,7,120.25
2023,2015-06-23 17:00:00,17,23,6,2,2,2,0,0,1,2,1,2,6,91.75
2024,2015-06-23 18:00:00,18,23,6,3,9,6,0,0,6,5,5,2,18,301.75
2025,2015-06-23 19:00:00,19,23,6,3,3,3,0,0,4,3,2,0,9,139.25
2026,2015-06-23 20:00:00,20,23,6,1,6,5,0,0,7,3,1,1,12,197.25
2027,2015-06-23 21:00:00,21,23,6,2,4,4,0,0,3,2,2,3,10,164.5
2028,2015-06-23 22:00:00,22,23,6,0,0,1,0,0,1,0,0,0,1,16.5
2029,2015-06-24 11:00:00,11,24,6,0,0,3,0,0,1,0,0,2,3,59.25
2030,2015-06-24 12:00:00,12,24,6,5,4,4,1,0,5,3,3,3,14,237.39999961853027
2031,2015-06-24 13:00:00,13,24,6,5,6,10,0,0,4,7,6,4,21,353.45000076293945
2032,2015-06-24 14:00:00,14,24,6,5,7,4,0,0,4,4,5,3,16,258.0
2033,2015-06-24 15:00:00,15,24,6,0,0,1,0,0,0,0,1,0,1,20.75
2034,2015-06-24 16:00:00,16,24,6,2,2,3,0,0,1,2,1,3,7,115.75
2035,2015-06-24 17:00:00,17,24,6,8,8,10,1,0,6,8,8,5,27,474.79999923706055
2036,2015-06-24 18:00:00,18,24,6,2,5,6,0,0,2,6,2,3,13,228.95000076293945
2037,2015-06-24 19:00:00,19,24,6,5,6,6,0,0,7,4,4,2,17,269.5
2038,2015-06-24 20:00:00,20,24,6,3,2,4,1,0,6,1,2,1,10,167.25
2039,2015-06-24 21:00:00,21,24,6,2,2,2,1,0,3,0,2,2,7,132.64999961853027
2040,2015-06-24 22:00:00,22,24,6,1,0,0,0,0,1,0,0,0,1,9.75
2041,2015-06-25 11:00:00,11,25,6,3,4,4,0,0,3,3,1,4,11,181.25
2042,2015-06-25 12:00:00,12,25,6,11,3,14,0,0,8,6,9,5,28,469.8500003814697
2043,2015-06-25 13:00:00,13,25,6,7,7,6,0,0,6,2,6,6,20,313.0
2044,2015-06-25 14:00:00,14,25,6,3,4,3,0,0,3,3,2,2,10,160.95000076293945
2045,2015-06-25 15:00:00,15,25,6,3,5,6,0,0,6,2,3,3,14,228.0
2046,2015-06-25 16:00:00,16,25,6,2,2,1,0,0,2,2,1,0,5,78.0
2047,2015-06-25 17:00:00,17,25,6,6,2,10,0,0,7,4,2,5,18,299.45000076293945
2048,2015-06-25 18:00:00,18,25,6,0,3,4,0,0,1,3,1,2,7,127.45000076293945
2049,2015-06-25 19:00:00,19,25,6,5,5,7,0,0,6,3,4,4,17,274.70000076293945
2050,2015-06-25 20:00:00,20,25,6,5,3,2,0,0,3,1,1,5,10,148.25
2051,2015-06-25 21:00:00,21,25,6,1,2,1,0,0,1,1,1,1,4,61.0
2052,2015-06-25 22:00:00,22,25,6,3,0,1,0,0,2,0,1,1,4,57.25
2053,2015-06-26 11:00:00,11,26,6,3,5,4,0,0,4,6,0,2,12,196.5
2054,2015-06-26 12:00:00,12,26,6,5,9,4,0,0,3,5,6,4,18,278.70000076293945
2055,2015-06-26 13:00:00,13,26,6,3,1,11,0,0,2,4,4,5,15,273.5
2056,2015-06-26 14:00:00,14,26,6,2,4,7,0,0,8,1,1,3,13,214.70000076293945
2057,2015-06-26 15:00:00,15,26,6,2,3,6,0,0,3,2,4,2,11,192.70000076293945
2058,2015-06-26 16:00:00,16,26,6,3,11,6,0,0,9,3,3,5,20,329.5
2059,2015-06-26 17:00:00,17,26,6,1,0,5,1,0,2,4,1,0,7,136.0
2060,2015-06-26 18:00:00,18,26,6,4,10,4,0,0,3,7,3,5,18,293.20000076293945
2061,2015-06-26 19:00:00,19,26,6,1,3,3,0,0,1,0,3,3,7,121.5
2062,2015-06-26 20:00:00,20,26,6,3,4,9,1,0,5,4,4,4,17,300.70000076293945
2063,2015-06-26 21:00:00,21,26,6,4,3,6,0,0,6,2,3,2,13,209.25
2064,2015-06-26 22:00:00,22,26,6,1,3,1,0,0,0,2,3,0,5,83.25
2065,2015-06-26 23:00:00,23,26,6,3,1,3,0,0,0,2,3,2,7,116.0
2066,2015-06-27 11:00:00,11,27,6,4,4,6,0,0,2,3,6,3,14,234.20000076293945
2067,2015-06-27 12:00:00,12,27,6,3,7,8,0,0,6,3,4,5,18,304.4000015258789
2068,2015-06-27 13:00:00,13,27,6,2,2,4,0,0,3,2,2,1,8,141.64999961853027
2069,2015-06-27 14:00:00,14,27,6,2,2,4,0,0,1,2,2,3,8,139.5
2070,2015-06-27 15:00:00,15,27,6,6,8,4,0,0,5,3,6,4,18,283.25
2071,2015-06-27 16:00:00,16,27,6,1,3,1,0,0,2,2,0,1,5,78.75
2072,2015-06-27 17:00:00,17,27,6,9,5,6,0,0,7,9,2,2,20,304.75
2073,2015-06-27 18:00:00,18,27,6,11,14,9,2,0,12,7,13,4,36,583.75
2074,2015-06-27 19:00:00,19,27,6,11,1,9,1,0,7,7,5,3,22,351.45000076293945
2075,2015-06-27 20:00:00,20,27,6,2,4,4,0,0,3,2,3,2,10,165.0
2076,2015-06-27 21:00:00,21,27,6,4,3,1,0,0,1,1,3,3,8,119.0
2077,2015-06-27 22:00:00,22,27,6,1,1,4,0,0,4,0,0,2,6,107.20000076293945
2078,2015-06-28 12:00:00,12,28,6,1,2,4,0,0,1,2,2,2,7,125.5
2079,2015-06-28 13:00:00,13,28,6,1,0,3,0,0,2,0,0,2,4,69.0
2080,2015-06-28 14:00:00,14,28,6,5,4,3,0,0,4,2,3,3,12,179.45000076293945
2081,2015-06-28 15:00:00,15,28,6,6,5,4,1,0,4,3,4,5,16,258.25
2082,2015-06-28 16:00:00,16,28,6,4,2,3,0,0,4,1,3,1,9,141.0
2083,2015-06-28 17:00:00,17,28,6,4,7,6,0,0,7,4,4,2,17,286.75
2084,2015-06-28 18:00:00,18,28,6,1,3,2,0,0,2,2,1,1,6,99.75
2085,2015-06-28 19:00:00,19,28,6,3,4,6,0,0,3,3,2,5,13,222.75
2086,2015-06-28 20:00:00,20,28,6,1,3,2,0,0,3,1,1,1,6,96.5
2087,2015-06-28 21:00:00,21,28,6,1,0,3,0,0,1,1,2,0,4,74.25
2088,2015-06-28 22:00:00,22,28,6,0,1,0,0,0,0,0,1,0,1,16.5
2089,2015-06-29 11:00:00,11,29,6,4,5,4,0,0,4,3,2,4,13,208.4000015258789
2090,2015-06-29 12:00:00,12,29,6,8,10,5,0,0,6,3,9,5,23,354.75
2091,2015-06-29 13:00:00,13,29,6,2,2,2,0,0,2,0,2,2,6,97.5
2092,2015-06-29 14:00:00,14,29,6,2,0,2,0,0,1,2,1,0,4,62.25
2093,2015-06-29 15:00:00,15,29,6,1,3,3,0,0,0,2,1,4,7,118.95000076293945
2094,2015-06-29 16:00:00,16,29,6,3,1,5,0,0,4,2,2,1,9,141.0
2095,2015-06-29 17:00:00,17,29,6,9,6,6,0,0,5,6,6,4,21,330.0
2096,2015-06-29 18:00:00,18,29,6,3,10,5,0,0,8,2,4,4,18,297.75
2097,2015-06-29 19:00:00,19,29,6,1,1,2,0,0,2,1,0,1,4,67.75
2098,2015-06-29 20:00:00,20,29,6,3,4,2,0,0,4,1,1,3,9,139.25
2099,2015-06-29 21:00:00,21,29,6,2,0,1,0,0,2,0,1,0,3,43.25
2100,2015-06-29 22:00:00,22,29,6,1,0,0,0,0,0,1,0,0,1,12.75
2101,2015-06-30 11:00:00,11,30,6,4,6,2,0,0,5,3,3,1,12,176.0
2102,2015-06-30 12:00:00,12,30,6,3,3,3,1,0,2,5,3,0,10,175.0
2103,2015-06-30 13:00:00,13,30,6,11,9,13,1,0,10,7,5,12,34,575.8999996185303
2104,2015-06-30 14:00:00,14,30,6,3,8,7,0,0,9,2,3,4,18,305.75
2105,2015-06-30 15:00:00,15,30,6,0,3,5,0,0,1,1,5,1,8,148.5
2106,2015-06-30 16:00:00,16,30,6,1,4,7,0,0,3,3,6,0,12,220.5
2107,2015-06-30 17:00:00,17,30,6,2,3,2,0,0,2,3,0,2,7,111.95000076293945
2108,2015-06-30 18:00:00,18,30,6,4,4,4,0,0,4,4,4,0,12,191.75
2109,2015-06-30 19:00:00,19,30,6,0,0,1,1,0,1,0,0,1,2,43.45000076293945
2110,2015-06-30 20:00:00,20,30,6,3,1,5,0,0,2,1,3,3,9,151.75
2111,2015-06-30 21:00:00,21,30,6,2,2,1,0,0,0,1,3,1,5,89.64999961853027
2112,2015-06-30 22:00:00,22,30,6,0,0,1,0,0,0,0,1,0,1,20.75
2113,2015-07-01 11:00:00,11,1,7,4,3,5,0,0,3,2,3,4,12,197.25
2114,2015-07-01 12:00:00,12,1,7,2,2,2,0,0,2,0,2,2,6,94.5
2115,2015-07-01 13:00:00,13,1,7,6,9,10,0,0,8,3,6,8,25,407.25
2116,2015-07-01 14:00:00,14,1,7,0,0,3,0,0,0,1,1,1,3,59.45000076293945
2117,2015-07-01 15:00:00,15,1,7,1,8,1,0,0,0,4,4,2,10,165.5
2118,2015-07-01 16:00:00,16,1,7,1,5,7,0,0,8,2,2,1,13,223.45000076293945
2119,2015-07-01 17:00:00,17,1,7,11,8,7,0,0,10,2,7,7,26,393.95000076293945
2120,2015-07-01 18:00:00,18,1,7,4,9,8,0,0,5,5,7,4,21,354.25
2121,2015-07-01 19:00:00,19,1,7,3,3,3,0,0,4,1,1,3,9,141.20000076293945
2122,2015-07-01 20:00:00,20,1,7,3,1,5,0,0,3,4,1,1,9,148.95000076293945
2123,2015-07-01 21:00:00,21,1,7,2,0,1,0,0,0,1,2,0,3,45.75
2124,2015-07-02 10:00:00,10,2,7,0,2,1,0,0,1,1,1,0,3,53.25
2125,2015-07-02 11:00:00,11,2,7,2,8,6,1,0,6,1,5,5,17,291.45000076293945
2126,2015-07-02 12:00:00,12,2,7,6,5,7,0,0,9,5,1,3,18,284.4000015258789
2127,2015-07-02 13:00:00,13,2,7,7,5,10,1,0,5,5,9,4,23,394.5
2128,2015-07-02 15:00:00,15,2,7,2,3,5,0,0,1,3,3,3,10,172.45000076293945
2129,2015-07-02 16:00:00,16,2,7,6,6,6,0,0,8,3,5,2,18,288.8500003814697
2130,2015-07-02 17:00:00,17,2,7,6,7,10,0,0,13,4,3,3,23,373.5
2131,2015-07-02 18:00:00,18,2,7,3,1,2,0,0,4,0,0,2,6,92.5
2132,2015-07-02 19:00:00,19,2,7,3,3,5,0,0,2,3,3,3,11,180.0
2133,2015-07-02 20:00:00,20,2,7,0,2,1,0,0,0,0,2,1,3,50.95000076293945
2134,2015-07-02 21:00:00,21,2,7,1,1,3,1,0,2,1,1,2,6,112.95000076293945
2135,2015-07-03 11:00:00,11,3,7,4,6,2,0,0,2,3,5,2,12,193.64999961853027
2136,2015-07-03 12:00:00,12,3,7,12,8,10,0,0,7,8,4,11,30,473.95000076293945
2137,2015-07-03 13:00:00,13,3,7,9,6,9,0,0,10,7,2,5,24,376.5
2138,2015-07-03 14:00:00,14,3,7,1,3,4,0,0,3,1,2,2,8,132.45000076293945
2139,2015-07-03 15:00:00,15,3,7,1,5,3,0,0,4,1,1,3,9,146.95000076293945
2140,2015-07-03 16:00:00,16,3,7,2,4,4,0,0,3,5,0,2,10,164.25
2141,2015-07-03 17:00:00,17,3,7,6,2,5,0,0,6,3,1,3,13,204.20000076293945
2142,2015-07-03 18:00:00,18,3,7,10,5,7,0,0,7,2,4,9,22,337.95000076293945
2143,2015-07-03 19:00:00,19,3,7,3,11,4,0,0,6,3,4,5,18,293.75
2144,2015-07-03 20:00:00,20,3,7,12,13,10,0,0,13,10,6,6,35,551.9500007629395
2145,2015-07-03 21:00:00,21,3,7,5,4,10,0,0,6,4,4,5,19,320.45000076293945
2146,2015-07-03 22:00:00,22,3,7,1,2,9,1,0,4,2,3,4,13,246.95000076293945
2147,2015-07-04 12:00:00,12,4,7,8,0,5,0,0,7,4,1,1,13,194.45000076293945
2148,2015-07-04 13:00:00,13,4,7,3,7,6,0,0,3,3,3,7,16,257.95000076293945
2149,2015-07-04 14:00:00,14,4,7,2,5,7,0,0,4,1,5,4,14,246.0
2150,2015-07-04 15:00:00,15,4,7,6,2,5,0,0,6,2,5,0,13,220.64999961853027
2151,2015-07-04 16:00:00,16,4,7,2,10,6,0,0,8,5,3,2,18,299.75
2152,2015-07-04 17:00:00,17,4,7,8,5,11,0,0,6,5,5,8,24,401.8999996185303
2153,2015-07-04 18:00:00,18,4,7,8,6,11,0,0,5,4,7,9,25,410.0
2154,2015-07-04 19:00:00,19,4,7,6,14,11,0,0,9,8,9,5,31,517.0
2155,2015-07-04 20:00:00,20,4,7,8,7,10,0,0,13,3,3,6,25,415.3999996185303
2156,2015-07-04 21:00:00,21,4,7,11,11,12,0,0,9,7,8,10,34,545.7000007629395
2157,2015-07-04 22:00:00,22,4,7,6,3,8,0,0,3,5,3,6,17,287.3999996185303
2158,2015-07-04 23:00:00,23,4,7,0,3,1,0,0,1,1,1,1,4,68.0
2159,2015-07-05 11:00:00,11,5,7,0,0,1,0,0,0,1,0,0,1,20.75
2160,2015-07-05 12:00:00,12,5,7,2,3,14,0,0,8,3,4,4,19,343.45000076293945
2161,2015-07-05 13:00:00,13,5,7,2,1,2,0,0,1,0,3,1,5,79.5
2162,2015-07-05 14:00:00,14,5,7,3,1,0,0,0,1,1,2,0,4,64.64999961853027
2163,2015-07-05 15:00:00,15,5,7,3,6,4,0,0,2,3,4,4,13,214.75
2164,2015-07-05 16:00:00,16,5,7,4,0,2,0,0,4,0,1,1,6,83.25
2165,2015-07-05 17:00:00,17,5,7,1,1,4,1,0,2,0,2,3,7,131.0
2166,2015-07-05 18:00:00,18,5,7,5,3,7,0,0,3,2,6,4,15,247.75
2167,2015-07-05 19:00:00,19,5,7,4,3,1,0,0,5,1,1,1,8,124.64999961853027
2168,2015-07-05 20:00:00,20,5,7,4,6,4,0,0,4,3,4,3,14,220.20000076293945
2169,2015-07-05 21:00:00,21,5,7,2,1,1,0,0,1,2,0,1,4,61.5
2170,2015-07-06 11:00:00,11,6,7,0,2,3,0,0,2,0,2,1,5,92.25
2171,2015-07-06 12:00:00,12,6,7,16,4,13,0,0,12,8,5,8,33,508.95000076293945
2172,2015-07-06 13:00:00,13,6,7,7,11,5,0,0,7,9,4,3,23,367.75
2173,2015-07-06 14:00:00,14,6,7,3,2,3,0,0,2,3,2,1,8,127.75
2174,2015-07-06 15:00:00,15,6,7,2,4,0,0,0,0,1,3,2,6,90.5
2175,2015-07-06 16:00:00,16,6,7,0,0,2,0,0,0,0,2,0,2,41.5
2176,2015-07-06 17:00:00,17,6,7,3,5,9,0,0,7,2,4,4,17,292.45000076293945
2177,2015-07-06 18:00:00,18,6,7,5,6,10,0,0,6,4,3,8,21,353.0
2178,2015-07-06 19:00:00,19,6,7,2,2,2,0,0,2,1,2,1,6,98.25
2179,2015-07-06 20:00:00,20,6,7,2,1,2,0,0,3,1,0,1,5,79.25
2180,2015-07-06 21:00:00,21,6,7,0,1,0,0,0,0,0,0,1,1,16.0
2181,2015-07-06 22:00:00,22,6,7,1,1,1,0,0,0,1,1,1,3,49.25
2182,2015-07-07 11:00:00,11,7,7,1,6,4,0,0,3,4,1,3,11,187.75
2183,2015-07-07 12:00:00,12,7,7,3,5,9,0,0,9,5,2,1,17,295.5
2184,2015-07-07 13:00:00,13,7,7,7,5,16,1,0,5,10,6,8,29,507.5
2185,2015-07-07 15:00:00,15,7,7,3,5,7,0,0,4,4,3,4,15,260.5
2186,2015-07-07 16:00:00,16,7,7,6,2,3,0,0,3,0,5,3,11,161.95000076293945
2187,2015-07-07 17:00:00,17,7,7,7,5,9,1,0,7,6,4,5,22,369.75
2188,2015-07-07 18:00:00,18,7,7,6,4,4,0,0,3,1,4,6,14,213.45000076293945
2189,2015-07-07 19:00:00,19,7,7,3,3,5,0,0,5,1,4,1,11,184.0
2190,2015-07-07 20:00:00,20,7,7,3,1,5,0,0,6,1,2,0,9,147.75
2191,2015-07-07 21:00:00,21,7,7,1,0,0,0,0,0,1,0,0,1,12.75
