,order_timestamp_hour,day,month,hour,S_count,M_count,L_count,XL_count,XXL_count,Classic,Chicken,Supreme,Veggie,total_quantity,total_sales,lag_total_sales_1,lag_total_sales_3,lag_total_sales_5
1742,2015-05-30 16:00:00,30,5,16,8,4,5,0,0,6,5,3,3,17,269.1499996185303,287.75,311.4000015258789,211.20000076293945
1743,2015-05-30 17:00:00,30,5,17,1,2,7,0,0,1,2,4,3,10,182.20000076293945,269.1499996185303,53.75,117.25
1744,2015-05-30 18:00:00,30,5,18,6,2,7,0,0,8,3,3,1,15,239.0,182.20000076293945,287.75,311.4000015258789
1745,2015-05-30 19:00:00,30,5,19,1,2,2,1,0,3,1,1,1,6,109.75,239.0,269.1499996185303,53.75
1746,2015-05-30 20:00:00,30,5,20,8,8,10,0,0,8,8,7,3,26,426.0,109.75,182.20000076293945,287.75
1747,2015-05-30 21:00:00,30,5,21,2,5,5,0,0,2,4,3,3,12,206.5,426.0,239.0,269.1499996185303
1748,2015-05-30 22:00:00,30,5,22,0,1,3,0,0,1,2,1,0,4,73.0,206.5,109.75,182.20000076293945
1749,2015-05-31 12:00:00,31,5,12,1,0,2,0,0,0,1,0,2,3,53.25,73.0,426.0,239.0
1750,2015-05-31 13:00:00,31,5,13,4,2,6,0,0,5,2,2,3,12,192.0,53.25,206.5,109.75
1751,2015-05-31 14:00:00,31,5,14,2,2,2,0,0,3,1,0,2,6,89.0,192.0,73.0,426.0
1752,2015-05-31 15:00:00,31,5,15,2,3,3,0,0,1,4,2,1,8,136.5,89.0,53.25,206.5
1753,2015-05-31 16:00:00,31,5,16,3,8,5,0,0,6,2,4,4,16,258.5,136.5,192.0,73.0
1754,2015-05-31 17:00:00,31,5,17,5,4,4,0,0,4,2,4,3,13,204.95000076293945,258.5,89.0,53.25
1755,2015-05-31 18:00:00,31,5,18,7,2,7,0,1,6,3,6,2,17,284.20000076293945,204.95000076293945,136.5,192.0
1756,2015-05-31 19:00:00,31,5,19,7,5,3,0,0,7,3,3,2,15,219.75,284.20000076293945,258.5,89.0
1757,2015-05-31 20:00:00,31,5,20,4,2,1,0,0,4,1,1,1,7,95.5,219.75,204.95000076293945,136.5
1758,2015-05-31 21:00:00,31,5,21,4,2,3,0,0,4,2,1,2,9,142.5,95.5,284.20000076293945,258.5
1759,2015-05-31 22:00:00,31,5,22,0,0,2,0,0,0,0,2,0,2,41.5,142.5,219.75,204.95000076293945
1760,2015-06-01 11:00:00,1,6,11,3,6,2,1,0,3,4,2,3,12,196.95000076293945,41.5,95.5,284.20000076293945
1761,2015-06-01 12:00:00,1,6,12,12,14,19,1,0,12,5,17,12,46,764.8500022888184,196.95000076293945,142.5,219.75
1762,2015-06-01 13:00:00,1,6,13,2,3,6,0,0,2,6,2,1,11,195.5,764.8500022888184,41.5,95.5
1763,2015-06-01 14:00:00,1,6,14,7,6,5,0,0,4,3,4,7,18,301.29999923706055,195.5,196.95000076293945,142.5
1764,2015-06-01 15:00:00,1,6,15,7,8,9,1,0,7,5,6,7,25,428.1000003814697,301.29999923706055,764.8500022888184,41.5
1765,2015-06-01 16:00:00,1,6,16,4,2,2,0,0,2,3,3,0,8,123.25,428.1000003814697,195.5,196.95000076293945
1766,2015-06-01 17:00:00,1,6,17,3,3,8,0,0,4,4,3,3,14,247.5,123.25,301.29999923706055,764.8500022888184
1767,2015-06-01 18:00:00,1,6,18,7,10,5,0,0,4,6,5,7,22,342.6500015258789,247.5,428.1000003814697,195.5
1768,2015-06-01 19:00:00,1,6,19,2,8,3,1,0,3,1,4,6,14,247.39999961853027,342.6500015258789,123.25,301.29999923706055
1769,2015-06-01 20:00:00,1,6,20,3,2,0,0,0,2,0,0,3,5,66.75,247.39999961853027,247.5,428.1000003814697
1770,2015-06-01 21:00:00,1,6,21,2,3,4,0,0,3,4,1,1,9,153.5,66.75,342.6500015258789,123.25
1771,2015-06-02 11:00:00,2,6,11,3,2,4,0,0,3,1,4,1,9,145.25,153.5,247.39999961853027,247.5
1772,2015-06-02 12:00:00,2,6,12,7,10,10,0,0,7,5,8,7,27,433.70000076293945,145.25,66.75,342.6500015258789
1773,2015-06-02 13:00:00,2,6,13,5,4,12,0,0,5,10,4,2,21,373.75,433.70000076293945,153.5,247.39999961853027
1774,2015-06-02 14:00:00,2,6,14,3,2,4,0,0,1,2,3,3,9,151.25,373.75,145.25,66.75
1775,2015-06-02 15:00:00,2,6,15,5,2,5,0,0,4,3,3,2,12,204.85000038146973,151.25,433.70000076293945,153.5
1776,2015-06-02 16:00:00,2,6,16,2,7,11,0,0,2,7,6,5,20,359.20000076293945,204.85000038146973,373.75,145.25
1777,2015-06-02 17:00:00,2,6,17,4,5,4,0,0,5,0,6,2,13,201.0,359.20000076293945,151.25,433.70000076293945
1778,2015-06-02 18:00:00,2,6,18,3,2,5,0,0,1,3,0,6,10,167.75,201.0,204.85000038146973,373.75
1779,2015-06-02 19:00:00,2,6,19,3,2,5,0,0,4,2,3,1,10,169.5,167.75,359.20000076293945,151.25
1780,2015-06-02 20:00:00,2,6,20,2,0,0,0,0,0,1,0,1,2,24.75,169.5,201.0,204.85000038146973
1781,2015-06-02 21:00:00,2,6,21,1,3,1,0,0,1,1,1,2,5,78.0,24.75,167.75,359.20000076293945
1782,2015-06-02 22:00:00,2,6,22,3,3,3,0,0,2,2,1,4,9,140.95000076293945,78.0,169.5,201.0
1783,2015-06-03 11:00:00,3,6,11,3,1,1,0,0,0,2,2,1,5,74.5,140.95000076293945,24.75,167.75
1784,2015-06-03 12:00:00,3,6,12,6,6,13,0,0,11,4,5,5,25,424.5,74.5,78.0,169.5
1785,2015-06-03 13:00:00,3,6,13,1,4,7,0,0,2,6,3,1,12,217.0,424.5,140.95000076293945,24.75
1786,2015-06-03 14:00:00,3,6,14,2,4,6,0,0,4,3,2,3,12,206.0,217.0,74.5,78.0
1787,2015-06-03 15:00:00,3,6,15,5,1,5,0,0,0,2,3,6,11,175.6500015258789,206.0,424.5,140.95000076293945
1788,2015-06-03 16:00:00,3,6,16,0,6,6,0,0,2,0,5,5,12,218.5,175.6500015258789,217.0,74.5
1789,2015-06-03 17:00:00,3,6,17,5,5,6,0,0,4,2,3,7,16,260.20000076293945,218.5,206.0,424.5
1790,2015-06-03 18:00:00,3,6,18,0,2,1,0,0,1,2,0,0,3,53.5,260.20000076293945,175.6500015258789,217.0
1791,2015-06-03 19:00:00,3,6,19,2,1,2,0,0,0,0,2,3,5,78.70000076293945,53.5,218.5,206.0
1792,2015-06-03 20:00:00,3,6,20,4,2,3,0,0,1,4,4,0,9,144.75,78.70000076293945,260.20000076293945,175.6500015258789
1793,2015-06-03 21:00:00,3,6,21,0,2,1,0,0,0,2,0,1,3,53.75,144.75,53.5,218.5
1794,2015-06-04 11:00:00,4,6,11,3,0,1,0,0,1,2,1,0,4,56.0,53.75,78.70000076293945,260.20000076293945
1795,2015-06-04 12:00:00,4,6,12,18,9,22,0,0,16,8,17,8,49,800.8000011444092,56.0,144.75,53.5
1796,2015-06-04 13:00:00,4,6,13,6,6,6,0,0,7,2,5,4,18,282.5,800.8000011444092,53.75,78.70000076293945
1797,2015-06-04 14:00:00,4,6,14,1,2,3,0,0,2,1,2,1,6,101.0,282.5,56.0,144.75
1798,2015-06-04 15:00:00,4,6,15,4,1,1,0,0,3,1,1,1,6,91.14999961853027,101.0,800.8000011444092,53.75
1799,2015-06-04 16:00:00,4,6,16,5,7,6,0,0,9,4,3,2,18,294.70000076293945,91.14999961853027,282.5,56.0
1800,2015-06-04 17:00:00,4,6,17,2,2,1,0,0,1,0,1,3,5,77.75,294.70000076293945,101.0,800.8000011444092
1801,2015-06-04 18:00:00,4,6,18,5,2,7,0,0,3,2,4,5,14,231.5,77.75,91.14999961853027,282.5
1802,2015-06-04 19:00:00,4,6,19,4,3,5,0,0,6,2,0,4,12,195.70000076293945,231.5,294.70000076293945,101.0
1803,2015-06-04 20:00:00,4,6,20,0,4,3,0,0,1,3,2,1,7,126.0,195.70000076293945,77.75,91.14999961853027
1804,2015-06-04 21:00:00,4,6,21,1,1,0,0,0,1,0,0,1,2,26.5,126.0,231.5,294.70000076293945
1805,2015-06-05 11:00:00,5,6,11,0,4,3,0,0,2,1,1,3,7,125.0,26.5,195.70000076293945,77.75
1806,2015-06-05 12:00:00,5,6,12,2,8,8,1,0,4,2,10,3,19,336.5,125.0,126.0,231.5
1807,2015-06-05 13:00:00,5,6,13,1,3,6,0,0,3,3,2,2,10,178.20000076293945,336.5,26.5,195.70000076293945
1808,2015-06-05 14:00:00,5,6,14,4,6,5,1,0,6,4,1,5,16,262.95000076293945,178.20000076293945,125.0,126.0
1809,2015-06-05 15:00:00,5,6,15,9,6,4,0,0,4,7,6,2,19,303.3999996185303,262.95000076293945,336.5,26.5
1810,2015-06-05 16:00:00,5,6,16,2,3,3,0,0,2,1,2,3,8,136.0,303.3999996185303,178.20000076293945,125.0
1811,2015-06-05 17:00:00,5,6,17,1,6,5,0,0,4,2,2,4,12,198.6500015258789,136.0,262.95000076293945,336.5
1812,2015-06-05 18:00:00,5,6,18,8,10,10,1,0,9,6,6,8,29,492.0500011444092,198.6500015258789,303.3999996185303,178.20000076293945
1813,2015-06-05 19:00:00,5,6,19,1,8,5,1,0,6,2,3,4,15,254.70000076293945,492.0500011444092,136.0,262.95000076293945
1814,2015-06-05 20:00:00,5,6,20,2,1,6,0,0,0,2,3,4,9,160.70000076293945,254.70000076293945,198.6500015258789,303.3999996185303
1815,2015-06-05 21:00:00,5,6,21,3,1,6,0,0,3,3,2,2,10,171.0,160.70000076293945,492.0500011444092,136.0
1816,2015-06-05 22:00:00,5,6,22,1,2,1,0,0,2,0,2,0,4,64.25,171.0,254.70000076293945,198.6500015258789
1817,2015-06-05 23:00:00,5,6,23,0,1,0,0,0,0,1,0,0,1,16.75,64.25,160.70000076293945,492.0500011444092
1818,2015-06-06 12:00:00,6,6,12,4,8,6,0,0,6,4,3,5,18,294.95000076293945,16.75,171.0,254.70000076293945
1819,2015-06-06 13:00:00,6,6,13,2,8,7,0,0,5,5,3,4,17,292.75,294.95000076293945,64.25,160.70000076293945
1820,2015-06-06 14:00:00,6,6,14,2,3,2,0,0,1,1,2,3,7,114.25,292.75,16.75,171.0
1821,2015-06-06 15:00:00,6,6,15,3,1,5,0,0,4,3,1,1,9,144.45000076293945,114.25,294.95000076293945,64.25
1822,2015-06-06 16:00:00,6,6,16,3,4,4,0,0,3,3,2,3,11,173.20000076293945,144.45000076293945,292.75,16.75
1823,2015-06-06 17:00:00,6,6,17,3,4,6,1,0,6,1,4,3,14,251.14999961853027,173.20000076293945,114.25,294.95000076293945
1824,2015-06-06 18:00:00,6,6,18,1,6,7,0,0,2,1,5,6,14,248.70000076293945,251.14999961853027,144.45000076293945,292.75
1825,2015-06-06 19:00:00,6,6,19,5,6,7,1,0,8,5,3,3,19,321.5,248.70000076293945,173.20000076293945,114.25
1826,2015-06-06 20:00:00,6,6,20,4,1,3,0,0,3,1,4,0,8,127.75,321.5,251.14999961853027,144.45000076293945
1827,2015-06-06 21:00:00,6,6,21,1,2,3,0,0,2,0,3,1,6,103.5,127.75,248.70000076293945,173.20000076293945
1828,2015-06-06 22:00:00,6,6,22,2,3,4,0,0,2,2,2,3,9,150.75,103.5,321.5,251.14999961853027
1829,2015-06-06 23:00:00,6,6,23,3,0,1,0,0,1,2,0,1,4,58.0,150.75,127.75,248.70000076293945
1830,2015-06-07 11:00:00,7,6,11,1,1,0,0,0,1,1,0,0,2,28.75,58.0,103.5,321.5
1831,2015-06-07 12:00:00,7,6,12,4,3,4,0,0,2,4,3,2,11,179.5,28.75,150.75,127.75
1832,2015-06-07 13:00:00,7,6,13,1,3,4,0,0,2,0,5,1,8,143.75,179.5,58.0,103.5
1833,2015-06-07 14:00:00,7,6,14,2,2,2,0,0,0,1,5,0,6,110.89999961853027,143.75,28.75,150.75
1834,2015-06-07 15:00:00,7,6,15,5,1,9,0,0,2,4,4,5,15,260.0,110.89999961853027,179.5,58.0
1835,2015-06-07 16:00:00,7,6,16,7,4,3,0,0,4,3,6,1,14,206.75,260.0,143.75,28.75
1836,2015-06-07 17:00:00,7,6,17,3,9,5,0,0,6,0,7,4,17,264.95000076293945,206.75,110.89999961853027,179.5
1837,2015-06-07 18:00:00,7,6,18,5,6,10,1,0,11,4,4,3,22,387.8999996185303,264.95000076293945,260.0,143.75
1838,2015-06-07 19:00:00,7,6,19,3,0,5,0,0,3,2,0,3,8,133.25,387.8999996185303,206.75,110.89999961853027
1839,2015-06-07 20:00:00,7,6,20,0,3,0,0,0,0,1,1,1,3,49.25,133.25,264.95000076293945,260.0
1840,2015-06-07 21:00:00,7,6,21,1,3,2,0,0,1,4,1,0,6,100.5,49.25,387.8999996185303,206.75
1841,2015-06-07 22:00:00,7,6,22,1,0,4,0,0,2,2,1,0,5,95.25,100.5,133.25,264.95000076293945
1842,2015-06-08 11:00:00,8,6,11,1,1,5,0,0,3,2,0,2,7,120.70000076293945,95.25,49.25,387.8999996185303
1843,2015-06-08 12:00:00,8,6,12,5,6,4,0,0,5,4,2,4,15,227.75,120.70000076293945,100.5,133.25
1844,2015-06-08 13:00:00,8,6,13,5,14,10,0,0,13,5,5,6,29,481.75,227.75,95.25,49.25
1845,2015-06-08 14:00:00,8,6,14,3,2,2,0,0,1,2,2,2,7,108.20000076293945,481.75,120.70000076293945,100.5
1846,2015-06-08 15:00:00,8,6,15,0,2,0,0,0,0,2,0,0,2,33.5,108.20000076293945,227.75,95.25
1847,2015-06-08 16:00:00,8,6,16,3,3,3,0,0,4,3,1,1,9,140.0,33.5,481.75,120.70000076293945
1848,2015-06-08 17:00:00,8,6,17,4,5,6,0,0,6,3,3,3,15,242.0,140.0,108.20000076293945,227.75
1849,2015-06-08 18:00:00,8,6,18,6,10,8,2,0,4,8,7,7,26,458.3500003814697,242.0,33.5,481.75
1850,2015-06-08 19:00:00,8,6,19,2,3,5,0,0,4,3,2,1,10,167.0,458.3500003814697,140.0,108.20000076293945
1851,2015-06-08 20:00:00,8,6,20,2,3,3,0,0,1,1,4,2,8,128.45000076293945,167.0,242.0,33.5
1852,2015-06-08 21:00:00,8,6,21,0,2,5,0,0,1,3,2,1,7,136.5,128.45000076293945,458.3500003814697,140.0
1853,2015-06-08 22:00:00,8,6,22,0,0,1,0,0,0,1,0,0,1,20.75,136.5,167.0,242.0
1854,2015-06-09 11:00:00,9,6,11,1,6,2,0,0,3,3,1,2,9,147.0,20.75,128.45000076293945,458.3500003814697
1855,2015-06-09 12:00:00,9,6,12,10,8,11,0,0,10,7,5,7,29,477.1000003814697,147.0,136.5,167.0
1856,2015-06-09 13:00:00,9,6,13,5,2,4,0,0,3,3,2,3,11,173.45000076293945,477.1000003814697,20.75,128.45000076293945
1857,2015-06-09 14:00:00,9,6,14,7,4,9,0,0,4,3,5,8,20,340.3500003814697,173.45000076293945,147.0,136.5
1858,2015-06-09 15:00:00,9,6,15,1,0,2,0,0,1,0,0,2,3,53.25,340.3500003814697,477.1000003814697,20.75
1859,2015-06-09 16:00:00,9,6,16,4,6,2,0,0,3,3,3,3,12,183.0,53.25,173.45000076293945,147.0
1860,2015-06-09 17:00:00,9,6,17,6,4,10,0,0,10,3,4,3,20,327.0,183.0,340.3500003814697,477.1000003814697
1861,2015-06-09 18:00:00,9,6,18,5,1,6,0,0,6,2,2,2,12,198.75,327.0,53.25,173.45000076293945
1862,2015-06-09 19:00:00,9,6,19,4,2,6,0,0,0,4,4,4,12,216.89999961853027,198.75,183.0,340.3500003814697
1863,2015-06-09 20:00:00,9,6,20,3,6,5,0,0,3,4,6,1,14,234.5,216.89999961853027,327.0,53.25
1864,2015-06-09 21:00:00,9,6,21,0,2,3,0,0,2,0,1,2,5,91.25,234.5,198.75,183.0
1865,2015-06-10 11:00:00,10,6,11,1,3,0,0,0,2,0,0,2,4,59.0,91.25,216.89999961853027,327.0
1866,2015-06-10 12:00:00,10,6,12,16,7,18,0,0,10,10,11,10,41,664.1500015258789,59.0,234.5,198.75
1867,2015-06-10 13:00:00,10,6,13,6,7,5,0,0,3,4,7,4,18,285.75,664.1500015258789,91.25,216.89999961853027
1868,2015-06-10 14:00:00,10,6,14,3,0,2,0,0,1,1,2,1,5,77.75,285.75,59.0,234.5
1869,2015-06-10 15:00:00,10,6,15,2,1,3,0,0,2,0,2,2,6,97.95000076293945,77.75,664.1500015258789,91.25
1870,2015-06-10 16:00:00,10,6,16,0,2,4,0,0,2,2,2,0,6,112.25,97.95000076293945,285.75,59.0
1871,2015-06-10 17:00:00,10,6,17,2,3,5,1,0,4,0,2,5,11,188.4000015258789,112.25,77.75,664.1500015258789
1872,2015-06-10 18:00:00,10,6,18,4,14,3,0,0,6,6,6,3,21,334.95000076293945,188.4000015258789,97.95000076293945,285.75
1873,2015-06-10 19:00:00,10,6,19,0,1,2,0,0,3,0,0,0,3,50.25,334.95000076293945,112.25,77.75
1874,2015-06-10 20:00:00,10,6,20,1,1,4,0,0,2,0,2,2,6,106.70000076293945,50.25,188.4000015258789,97.95000076293945
1875,2015-06-10 21:00:00,10,6,21,1,0,0,0,0,0,1,0,0,1,12.75,106.70000076293945,334.95000076293945,112.25
1876,2015-06-10 22:00:00,10,6,22,1,1,0,0,0,0,0,0,2,2,29.5,12.75,50.25,188.4000015258789
1877,2015-06-11 11:00:00,11,6,11,0,3,3,0,0,2,2,2,0,6,108.25,29.5,106.70000076293945,334.95000076293945
1878,2015-06-11 12:00:00,11,6,12,10,7,11,0,0,9,2,9,8,28,446.75,108.25,12.75,50.25
1879,2015-06-11 13:00:00,11,6,13,5,9,6,2,0,7,4,6,5,22,370.0,446.75,29.5,106.70000076293945
1880,2015-06-11 14:00:00,11,6,14,8,8,11,1,0,8,6,10,4,28,472.5,370.0,108.25,12.75
1881,2015-06-11 15:00:00,11,6,15,3,2,5,0,0,2,2,1,5,10,161.9000015258789,472.5,446.75,29.5
1882,2015-06-11 16:00:00,11,6,16,1,4,5,0,0,1,3,4,2,10,181.0,161.9000015258789,370.0,108.25
1883,2015-06-11 17:00:00,11,6,17,1,6,8,1,0,4,2,4,6,16,287.4000015258789,181.0,472.5,446.75
1884,2015-06-11 18:00:00,11,6,18,4,4,10,0,0,8,2,4,4,18,298.20000076293945,287.4000015258789,161.9000015258789,370.0
1885,2015-06-11 19:00:00,11,6,19,1,0,3,0,0,2,1,0,1,4,63.0,298.20000076293945,181.0,472.5
1886,2015-06-11 20:00:00,11,6,20,3,4,3,0,0,2,3,2,3,10,162.5,63.0,287.4000015258789,161.9000015258789
1887,2015-06-11 21:00:00,11,6,21,2,1,2,1,0,4,0,1,1,6,99.0,162.5,298.20000076293945,181.0
1888,2015-06-12 11:00:00,12,6,11,0,1,0,0,0,0,0,1,0,1,16.5,99.0,63.0,287.4000015258789
1889,2015-06-12 12:00:00,12,6,12,3,8,5,0,0,0,5,9,2,16,271.75,16.5,162.5,298.20000076293945
1890,2015-06-12 13:00:00,12,6,13,5,6,8,0,0,5,7,2,5,19,317.0,271.75,99.0,63.0
1891,2015-06-12 14:00:00,12,6,14,3,4,1,0,0,3,1,1,3,8,121.75,317.0,16.5,162.5
1892,2015-06-12 15:00:00,12,6,15,6,5,5,0,0,5,4,3,4,16,250.25,121.75,271.75,99.0
1893,2015-06-12 16:00:00,12,6,16,3,1,2,0,0,3,0,3,0,6,102.64999961853027,250.25,317.0,16.5
1894,2015-06-12 17:00:00,12,6,17,9,6,5,0,0,10,4,3,3,20,297.5,102.64999961853027,121.75,271.75
1895,2015-06-12 18:00:00,12,6,18,1,6,5,0,0,5,1,2,4,12,194.25,297.5,250.25,317.0
1896,2015-06-12 19:00:00,12,6,19,2,3,3,1,0,2,0,4,3,9,158.25,194.25,102.64999961853027,121.75
1897,2015-06-12 20:00:00,12,6,20,4,6,8,0,0,2,7,7,2,18,305.70000076293945,158.25,297.5,250.25
1898,2015-06-12 21:00:00,12,6,21,1,1,3,0,0,2,0,1,2,5,86.75,305.70000076293945,194.25,102.64999961853027
1899,2015-06-12 22:00:00,12,6,22,0,1,0,0,0,0,0,1,0,1,16.25,86.75,158.25,297.5
1900,2015-06-13 12:00:00,13,6,12,3,1,1,0,0,2,1,0,2,5,73.25,16.25,305.70000076293945,194.25
1901,2015-06-13 13:00:00,13,6,13,6,10,13,0,0,11,4,6,8,29,480.0,73.25,86.75,158.25
1902,2015-06-13 14:00:00,13,6,14,4,6,5,0,0,8,4,1,2,15,241.5,480.0,16.25,305.70000076293945
1903,2015-06-13 15:00:00,13,6,15,0,2,0,0,0,1,0,1,0,2,32.25,241.5,73.25,86.75
1904,2015-06-13 16:00:00,13,6,16,4,8,10,0,0,6,4,4,8,22,376.0,32.25,480.0,16.25
1905,2015-06-13 17:00:00,13,6,17,4,1,3,0,0,2,2,1,3,8,125.25,376.0,241.5,73.25
1906,2015-06-13 18:00:00,13,6,18,6,6,8,0,0,9,3,5,3,20,326.45000076293945,125.25,32.25,480.0
1907,2015-06-13 19:00:00,13,6,19,3,5,3,0,0,4,1,6,0,11,176.5,326.45000076293945,376.0,241.5
1908,2015-06-13 20:00:00,13,6,20,5,9,9,0,0,7,3,3,10,23,388.0,176.5,125.25,32.25
1909,2015-06-13 21:00:00,13,6,21,5,4,3,0,0,4,2,1,5,12,177.95000076293945,388.0,326.45000076293945,376.0
1910,2015-06-13 22:00:00,13,6,22,1,1,4,0,0,1,2,1,2,6,111.75,177.95000076293945,176.5,125.25
1911,2015-06-14 12:00:00,14,6,12,1,7,8,0,0,7,1,3,5,16,273.70000076293945,111.75,388.0,326.45000076293945
1912,2015-06-14 13:00:00,14,6,13,5,5,3,0,0,4,0,5,4,13,200.20000076293945,273.70000076293945,177.95000076293945,176.5
1913,2015-06-14 14:00:00,14,6,14,5,2,4,0,0,3,2,3,3,11,168.20000076293945,200.20000076293945,111.75,388.0
1914,2015-06-14 15:00:00,14,6,15,3,2,3,0,0,1,2,1,4,8,127.75,168.20000076293945,273.70000076293945,177.95000076293945
1915,2015-06-14 16:00:00,14,6,16,2,3,8,1,0,3,3,2,6,14,245.4000015258789,127.75,200.20000076293945,111.75
1916,2015-06-14 17:00:00,14,6,17,1,2,3,0,0,3,2,1,0,6,101.75,245.4000015258789,168.20000076293945,273.70000076293945
1917,2015-06-14 18:00:00,14,6,18,7,9,6,1,0,6,3,10,4,23,375.0,101.75,127.75,200.20000076293945
1918,2015-06-14 19:00:00,14,6,19,0,4,3,0,0,3,2,1,1,7,120.5,375.0,245.4000015258789,168.20000076293945
1919,2015-06-14 20:00:00,14,6,20,2,2,4,0,0,4,2,2,0,8,135.75,120.5,101.75,127.75
1920,2015-06-14 21:00:00,14,6,21,2,4,1,0,0,0,2,2,3,7,110.75,135.75,375.0,245.4000015258789
1921,2015-06-15 11:00:00,15,6,11,1,0,2,0,0,1,1,1,0,3,49.75,110.75,120.5,101.75
1922,2015-06-15 12:00:00,15,6,12,6,10,16,1,0,9,8,7,9,33,580.2000007629395,49.75,135.75,375.0
1923,2015-06-15 13:00:00,15,6,13,2,11,3,1,0,3,3,4,7,17,286.75,580.2000007629395,110.75,120.5
1924,2015-06-15 14:00:00,15,6,14,0,1,3,0,0,1,0,1,2,4,70.95000076293945,286.75,49.75,135.75
1925,2015-06-15 15:00:00,15,6,15,2,3,6,0,0,1,1,4,5,11,198.10000038146973,70.95000076293945,580.2000007629395,110.75
1926,2015-06-15 16:00:00,15,6,16,9,3,9,0,0,6,3,7,5,21,351.3999996185303,198.10000038146973,286.75,49.75
1927,2015-06-15 17:00:00,15,6,17,3,4,5,0,0,6,4,1,1,12,195.95000076293945,351.3999996185303,70.95000076293945,580.2000007629395
1928,2015-06-15 18:00:00,15,6,18,3,8,8,0,0,3,5,5,6,19,329.20000076293945,195.95000076293945,198.10000038146973,286.75
1929,2015-06-15 19:00:00,15,6,19,2,3,5,0,0,3,2,3,2,10,168.25,329.20000076293945,351.3999996185303,70.95000076293945
1930,2015-06-15 20:00:00,15,6,20,5,2,3,0,0,1,4,3,2,10,167.89999961853027,168.25,195.95000076293945,198.10000038146973
1931,2015-06-15 21:00:00,15,6,21,2,3,3,0,0,4,0,4,0,8,137.39999961853027,167.89999961853027,329.20000076293945,351.3999996185303
1932,2015-06-15 22:00:00,15,6,22,2,1,1,0,0,1,0,2,1,4,59.75,137.39999961853027,168.25,195.95000076293945
1933,2015-06-16 11:00:00,16,6,11,2,1,0,0,0,2,1,0,0,3,39.75,59.75,167.89999961853027,329.20000076293945
1934,2015-06-16 12:00:00,16,6,12,7,9,6,1,0,9,2,4,8,23,378.1499996185303,39.75,137.39999961853027,168.25
1935,2015-06-16 13:00:00,16,6,13,8,7,5,0,0,5,4,4,7,20,305.20000076293945,378.1499996185303,59.75,167.89999961853027
1936,2015-06-16 14:00:00,16,6,14,3,0,1,0,0,1,0,1,2,4,55.5,305.20000076293945,39.75,137.39999961853027
1937,2015-06-16 15:00:00,16,6,15,0,1,0,1,0,1,1,0,0,2,42.25,55.5,378.1499996185303,59.75
1938,2015-06-16 16:00:00,16,6,16,5,3,3,0,0,3,1,2,5,11,170.75,42.25,305.20000076293945,39.75
1939,2015-06-16 17:00:00,16,6,17,3,6,4,1,0,3,3,5,3,14,242.75,170.75,55.5,378.1499996185303
1940,2015-06-16 18:00:00,16,6,18,4,2,4,0,0,2,1,5,2,10,158.5,242.75,42.25,305.20000076293945
1941,2015-06-16 19:00:00,16,6,19,2,7,8,1,0,7,3,5,3,18,313.20000076293945,158.5,170.75,55.5
1942,2015-06-16 20:00:00,16,6,20,0,2,2,0,0,1,1,2,0,4,74.0,313.20000076293945,242.75,42.25
1943,2015-06-16 21:00:00,16,6,21,1,0,0,0,0,0,0,1,0,1,12.25,74.0,158.5,170.75
1944,2015-06-16 22:00:00,16,6,22,2,0,4,0,0,1,0,4,1,6,106.0,12.25,313.20000076293945,242.75
1945,2015-06-17 10:00:00,17,6,10,1,1,0,0,0,1,1,0,0,2,28.75,106.0,74.0,158.5
1946,2015-06-17 11:00:00,17,6,11,7,3,12,0,0,8,4,7,3,22,374.8500003814697,28.75,12.25,313.20000076293945
1947,2015-06-17 12:00:00,17,6,12,12,6,10,0,0,6,6,6,10,28,453.1499996185303,374.8500003814697,106.0,74.0
1948,2015-06-17 13:00:00,17,6,13,1,1,1,0,0,0,2,0,1,3,49.5,453.1499996185303,28.75,12.25
1949,2015-06-17 14:00:00,17,6,14,1,2,7,0,0,0,6,2,2,10,198.35000038146973,49.5,374.8500003814697,106.0
1950,2015-06-17 15:00:00,17,6,15,3,7,5,1,0,7,5,4,0,16,276.0,198.35000038146973,453.1499996185303,28.75
1951,2015-06-17 16:00:00,17,6,16,2,3,2,1,0,2,4,0,2,8,135.5,276.0,49.5,374.8500003814697
1952,2015-06-17 17:00:00,17,6,17,2,6,6,0,0,1,4,5,4,14,247.0,135.5,198.35000038146973,453.1499996185303
1953,2015-06-17 18:00:00,17,6,18,2,6,5,0,0,4,2,3,4,13,219.0,247.0,276.0,49.5
1954,2015-06-17 19:00:00,17,6,19,0,4,0,0,0,0,1,1,2,4,65.25,219.0,135.5,198.35000038146973
1955,2015-06-17 20:00:00,17,6,20,1,0,1,0,0,2,0,0,0,2,26.25,65.25,247.0,276.0
1956,2015-06-17 21:00:00,17,6,21,1,2,1,0,0,0,0,2,2,4,63.5,26.25,219.0,135.5
1957,2015-06-18 11:00:00,18,6,11,4,4,2,0,0,5,1,2,2,10,151.0,63.5,65.25,247.0
1958,2015-06-18 12:00:00,18,6,12,9,4,8,0,0,5,7,4,5,21,344.6000003814697,151.0,26.25,219.0
1959,2015-06-18 13:00:00,18,6,13,3,5,10,0,0,5,2,7,4,18,319.20000076293945,344.6000003814697,63.5,65.25
